user_id,data,Tipo,Reflexoes,Pensamento Suicida,Elogio,Sugestoes da IA,Tamanho,Vibe,Temas,Subtemas,quantidade_comentarios,engajamento,tema
4130a971-f2b8-4f38-a06b-b02ded6e1450,4/6/2025,Desabafo,Pouco,Não,Neutro,Não,Normal,Negativa,Saúde,Sentimento de culpa e insegurança na relação devido a dificuldades financeiras.,6,alto,Saúde
4130a971-f2b8-4f38-a06b-b02ded6e1450,4/7/2025,Journaling,Muito,Não,Elogio,Não,Normal,Muito Positiva,Amoroso,Gestos de carinho e cuidado do parceiro,6,alto,Amoroso
41ba6380-49ec-423e-9fa2-49cecf1ebca5,3/27/2025,Journaling,Muito,Não,Elogio,Sim,Longo,Positiva,Acadêmicos,"Conciliar faculdade e estágio, Descanso e bem-estar",2,baixo,Acadêmicos
41ba6380-49ec-423e-9fa2-49cecf1ebca5,4/2/2025,Reflexão Profunda,Muito,Não,Neutro,Não,Longo,Positiva,Trabalho,Efeitos de medicamentos e gestão de ansiedade,2,baixo,Trabalho
435b37a3-062e-4555-a2f4-a1e0f3462220,3/17/2025,Journaling,Pouco,Não,Elogio,Não,Longo,Neutra,Outros,Sentimentos de rejeição e dificuldade em expressar sentimentos românticos.,9,alto,Outros
435b37a3-062e-4555-a2f4-a1e0f3462220,3/18/2025,Journaling,Pouco,Não,Neutro,Não,Longo,Positiva,Vícios,Jogos de vídeo game e seu impacto emocional,9,alto,Vícios
435b37a3-062e-4555-a2f4-a1e0f3462220,3/20/2025,Journaling,Pouco,Não,Neutro,Não,Normal,Positiva,Familiar,Reflexão sobre o presente,9,alto,Familiar
435b37a3-062e-4555-a2f4-a1e0f3462220,3/22/2025,Journaling,Nada,Não,Neutro,Não,Muito curto,,Outros,Outros,9,alto,Outros
435b37a3-062e-4555-a2f4-a1e0f3462220,3/24/2025,Journaling,Pouco,Não,Neutro,Não,Normal,Neutra,Depressão,Cansaço devido à hora avançada,9,alto,Rotina
435b37a3-062e-4555-a2f4-a1e0f3462220,3/27/2025,Journaling,Nada,Não,Neutro,Não,Normal,Positiva,Outros,Nenhum específico,9,alto,Outros
435b37a3-062e-4555-a2f4-a1e0f3462220,3/29/2025,Journaling,Nada,Não,Neutro,Não,Muito curto,,Outros,Outros,9,alto,Outros
435b37a3-062e-4555-a2f4-a1e0f3462220,3/31/2025,Journaling,Nada,Não,Neutro,Não,Muito curto,Neutra,Amizade,Nenhum específico,9,alto,Outros
435b37a3-062e-4555-a2f4-a1e0f3462220,4/5/2025,Journaling,Nada,Não,Neutro,Não,Muito curto,Neutra,Amoroso,Nenhum,9,alto,Outros
46b0f23b-f774-4f95-a004-31c5a8a0b6f8,4/5/2025,Journaling,Nada,Não,Neutro,Não,Muito curto,,Amoroso,Outros,3,médio,Outros
46b0f23b-f774-4f95-a004-31c5a8a0b6f8,4/6/2025,Desabafo,Pouco,Não,Neutro,Sim,Longo,Negativa,Trabalho,"Solidão, Dificuldade de relacionamento no trabalho, Sentimento de ser evitada",3,médio,Trabalho
46b0f23b-f774-4f95-a004-31c5a8a0b6f8,4/6/2025,Desabafo,Pouco,Não,Neutro,Sim,Longo,Negativa,Familiar,"Solidão, Dificuldade de relacionamento no trabalho, Sentimento de ser evitada",3,médio,Trabalho
46b0f23b-f774-4f95-a004-31c5a8a0b6f8,4/7/2025,Journaling,Nada,Não,Neutro,Não,Curto,,Outros,Outros,3,médio,Outros
47ae22c3-ff3f-456b-9148-a588bc39f70a,4/2/2025,Journaling,Pouco,Não,Neutro,Sim,Longo,Negativa,Amizade,"Sentimento de incapacidade e sobrecarga devido a responsabilidades e mudanças na vida (trabalho cansativo, expectativa de ter um filho, dificuldades financeiras)",1,baixo,Familiar
47ae22c3-ff3f-456b-9148-a588bc39f70a,4/2/2025,Journaling,Pouco,Não,Neutro,Sim,Longo,Negativa,Familiar,"Sentimento de incapacidade e sobrecarga devido a responsabilidades e mudanças na vida (trabalho cansativo, expectativa de ter um filho, dificuldades financeiras)",1,baixo,Familiar
4827c1cf-0c17-43d1-90d8-d9700df1c19c,3/27/2025,Journaling,Nada,Não,Neutro,Não,Normal,Neutra,Uso Aplicativo,Introdução ao uso do Dailydots,9,alto,Uso Aplicativo
4827c1cf-0c17-43d1-90d8-d9700df1c19c,3/28/2025,Journaling,Nada,Não,Neutro,Não,Muito curto,Neutra,Rotina,Disponibilidade de tempo,9,alto,Rotina
4827c1cf-0c17-43d1-90d8-d9700df1c19c,3/29/2025,Journaling,Nada,Não,Neutro,Não,Muito curto,Neutra,Rotina,Disponibilidade de horário,9,alto,Rotina
4827c1cf-0c17-43d1-90d8-d9700df1c19c,4/1/2025,Journaling,Nada,Não,Neutro,Não,Muito curto,Neutra,Ansiedade,Disponibilidade de horário,9,alto,Rotina
4827c1cf-0c17-43d1-90d8-d9700df1c19c,4/2/2025,Journaling,Nada,Não,Neutro,Não,Muito curto,Neutra,Familiar,Indisponibilidade de horário para interação,9,alto,Rotina
4827c1cf-0c17-43d1-90d8-d9700df1c19c,4/3/2025,Journaling,Nada,Não,Neutro,Não,Muito curto,Neutra,Rotina,Indisponibilidade de horário para atendimento,9,alto,Rotina
4827c1cf-0c17-43d1-90d8-d9700df1c19c,4/4/2025,Journaling,Pouco,Não,Neutro,Não,Normal,Negativa,Depressão,Sentimento de tristeza e falta de cor na vida,9,alto,Depressão
4827c1cf-0c17-43d1-90d8-d9700df1c19c,4/5/2025,Journaling,Nada,Não,Neutro,Não,Muito curto,Neutra,Rotina,Horário de Atendimento,9,alto,Rotina
4827c1cf-0c17-43d1-90d8-d9700df1c19c,4/6/2025,Journaling,Nada,Não,Neutro,Não,Curto,Negativa,Outros,Sentimento de estar para baixo sem especificar motivo,9,alto,Outros
49e4ec83-a118-401c-bcc1-374b3b65825b,3/24/2025,Journaling,Pouco,Não,Neutro,Não,Longo,Negativa,Amizade,"Esquecimento, Sentimento de inutilidade, Conflito entre amigos, Desejo de ajudar",2,baixo,Amizade
49e4ec83-a118-401c-bcc1-374b3b65825b,3/26/2025,Journaling,Muito,Não,Neutro,Não,Longo,Neutra,Amizade,Confusão sobre sentimentos e desejo de amizade,2,baixo,Amizade
4adc2777-e8b3-4cdc-be18-84502a537d22,3/13/2025,Desabafo,Muito,Não,Neutro,Não,Longo,Negativa,Amoroso,Desafios emocionais com parceiro com transtorno de personalidade borderline,1,baixo,Amoroso
4e5584d2-7f7b-4b9c-9551-2ab2dbf1a767,4/4/2025,Journaling,Nada,Não,Elogio,Não,Normal,Positiva,Uso Aplicativo,Introdução ao uso do Dailydots e aceitação dos termos,1,baixo,Uso Aplicativo
4ff29ae7-d19c-4782-82b2-65c62bbbc215,3/12/2025,Journaling,Pouco,Não,Elogio,Não,Longo,Neutra,Outros,Desejo de independência e mudança de cidade,2,baixo,Outros
4ff29ae7-d19c-4782-82b2-65c62bbbc215,3/27/2025,Journaling,Nada,Não,Neutro,Não,Muito curto,Neutra,Outros,Despedida,2,baixo,Outros
51def109-7f32-4e66-be4b-103daba8853c,4/5/2025,Reflexão Profunda,Muito,Não,Elogio,Sim,Longo,Positiva,Rotina,"Sentimento de não pertencimento, Busca por conexões verdadeiras, Inclusão em grupos religiosos, Planejamento de atividades com a neta",2,baixo,Rotina
51def109-7f32-4e66-be4b-103daba8853c,4/5/2025,Reflexão Profunda,Muito,Não,Elogio,Sim,Longo,Positiva,Rotina,"Sentimento de não pertencimento, Busca por conexões verdadeiras, Inclusão em grupos religiosos, Planejamento de atividades com a neta",2,baixo,Rotina
51def109-7f32-4e66-be4b-103daba8853c,4/7/2025,Journaling,Muito,Não,Elogio,Não,Longo,Positiva,Rotina,Participação em atividades religiosas e impacto positivo na vida,2,baixo,Rotina
52918e94-9f14-4c93-9336-aca70b19ec9f,4/5/2025,Journaling,Pouco,Não,Neutro,Sim,Normal,Neutra,Financeiros,Vida financeira e preocupação com o futuro,1,baixo,Financeiros
52a131be-06d5-470f-8055-6508622054a9,12/12/2024,Journaling,Pouco,Não,Neutro,Sim,Normal,,Ansiedade,Outros,1,baixo,Outros
54577275-48e9-4c03-ad4d-5e03ea717e22,3/14/2025,Journaling,Pouco,Não,Elogio,Não,Longo,Neutra,Outros,Ansiedade Generalizada/Burnout,1,baixo,Outros
5472f5f8-dd06-426e-8b0a-7c8bdd6d8b83,4/3/2025,Desabafo,Pouco,Não,Neutro,Não,Longo,Neutra,Amoroso,Infidelidade e Confusão Emocional,1,baixo,Amoroso
56589c35-3af2-44f4-bda1-d7a6453487ab,3/17/2025,Journaling,Nada,Não,Elogio,Não,Normal,Positiva,Autoconhecimento,Autoconhecimento e hábitos diários,3,médio,Autoconhecimento
56589c35-3af2-44f4-bda1-d7a6453487ab,3/22/2025,Journaling,Pouco,Não,Neutro,Não,Normal,Positiva,Familiar,Reflexão sobre o silêncio como resposta,3,médio,Autoconhecimento
56589c35-3af2-44f4-bda1-d7a6453487ab,3/16/2025,Desabafo,Pouco,Sim,Neutro,Sim,Longo,Negativa,Rotina,Sentimento de sobrecarga e desejo de escapar,3,médio,Rotina
57bd6b80-a496-4b05-a4dc-693e1729608a,4/2/2025,Journaling,Nada,Não,Elogio,Não,Normal,,Outros,Outros,1,baixo,Outros
5d1fc4a0-a9cb-4025-ac35-35ad722181fb,4/3/2025,Journaling,Nada,Não,Neutro,Não,Normal,,Outros,Outros,1,baixo,Outros
5e4f2c0d-574f-4c5b-9618-399fea08b21a,3/31/2025,,,,,,,,Familiar,,31,alto,Outros
5e4f2c0d-574f-4c5b-9618-399fea08b21a,4/2/2025,,,,,,,,Outros,,31,alto,Outros
5e4f2c0d-574f-4c5b-9618-399fea08b21a,11/1/2024,Journaling,Pouco,Não,Neutro,Não,Longo,Positiva,Familiar,"Primeiro Halloween do filho, Produtividade no trabalho, Metas para o time",31,alto,Familiar
5e4f2c0d-574f-4c5b-9618-399fea08b21a,11/3/2024,Journaling,Pouco,Não,Neutro,Não,Normal,Positiva,Familiar,"Dia em família, Reflexão sobre egoísmo, Meta de evitar estresse amanhã",31,alto,Familiar
5e4f2c0d-574f-4c5b-9618-399fea08b21a,11/5/2024,Journaling,Muito,Não,Neutro,Não,Longo,Positiva,Familiar,Gravidez e Maternidade,31,alto,Familiar
5e4f2c0d-574f-4c5b-9618-399fea08b21a,11/7/2024,Journaling,Muito,Não,Neutro,Não,Longo,,Familiar,Problemas no Trabalho,31,alto,Trabalho
5e4f2c0d-574f-4c5b-9618-399fea08b21a,11/10/2024,Journaling,Pouco,Não,Neutro,Não,Normal,Neutra,Familiar,Gravidez e cansaço,31,alto,Rotina
5e4f2c0d-574f-4c5b-9618-399fea08b21a,11/13/2024,Journaling,Nada,Não,Neutro,Não,Normal,,Familiar,Outros,31,alto,Outros
5e4f2c0d-574f-4c5b-9618-399fea08b21a,11/21/2024,Journaling,Nada,Não,Neutro,Não,Muito curto,,Outros,Outros,31,alto,Outros
5e4f2c0d-574f-4c5b-9618-399fea08b21a,12/15/2024,Journaling,Muito,Não,Neutro,Não,Normal,Positiva,Amizade,Espera por alguém e confiança em Deus,31,alto,Amoroso
5e4f2c0d-574f-4c5b-9618-399fea08b21a,12/16/2024,Journaling,Nada,Não,Neutro,Não,Muito curto,,Familiar,Outros,31,alto,Outros
5e4f2c0d-574f-4c5b-9618-399fea08b21a,12/16/2024,Journaling,Nada,Não,Neutro,Não,Muito curto,,Amizade,Outros,31,alto,Outros
5e4f2c0d-574f-4c5b-9618-399fea08b21a,12/20/2024,Journaling,Pouco,Não,Neutro,Não,Normal,Positiva,Familiar,"Nascimento de um filho, Experiência no hospital",31,alto,Familiar
5e4f2c0d-574f-4c5b-9618-399fea08b21a,12/21/2024,Journaling,Muito,Não,Neutro,Não,Longo,Positiva,Familiar,Adaptação do segundo filho e rotina diária com filhos pequenos,31,alto,Familiar
5e4f2c0d-574f-4c5b-9618-399fea08b21a,12/22/2024,Journaling,Pouco,Não,Neutro,Não,Normal,Positiva,Familiar,"Saúde dos filhos, Atividades recreativas com filhos",31,alto,Familiar
5e4f2c0d-574f-4c5b-9618-399fea08b21a,12/24/2024,Journaling,Pouco,Não,Neutro,Não,Normal,Positiva,Familiar,"Atividades do dia a dia, cuidados com o bebê",31,alto,Familiar
5e4f2c0d-574f-4c5b-9618-399fea08b21a,12/25/2024,Journaling,Nada,Não,Neutro,Não,Curto,,Outros,Outros,31,alto,Outros
5e4f2c0d-574f-4c5b-9618-399fea08b21a,1/4/2025,Journaling,Nada,Não,Neutro,Não,Muito curto,,Amoroso,Outros,31,alto,Outros
5e4f2c0d-574f-4c5b-9618-399fea08b21a,1/5/2025,Journaling,Pouco,Não,Neutro,Não,Normal,Neutra,Familiar,Dificuldades com o bebê Lucas,31,alto,Familiar
5e4f2c0d-574f-4c5b-9618-399fea08b21a,3/19/2025,Journaling,Muito,Não,Neutro,Não,Longo,Muito Positiva,Familiar,"Maternidade, Relação entre irmãos, Felicidade com a família",31,alto,Familiar
5e4f2c0d-574f-4c5b-9618-399fea08b21a,3/21/2025,Desabafo,Muito,Não,Neutro,Não,Longo,Negativa,Familiar,"Convivência com a mãe, Tensão e ansiedade, Sentimento de culpa, Estratégias de alívio",31,alto,Familiar
5e4f2c0d-574f-4c5b-9618-399fea08b21a,3/22/2025,Journaling,Pouco,Não,Neutro,Não,Normal,,Ansiedade,Problemas na Familia,31,alto,Familiar
5e4f2c0d-574f-4c5b-9618-399fea08b21a,3/23/2025,Journaling,Nada,Não,Neutro,Não,Muito curto,Neutra,Amoroso,Sentimentos Iniciais,31,alto,Outros
5e4f2c0d-574f-4c5b-9618-399fea08b21a,3/23/2025,Journaling,Nada,Não,Neutro,Não,Muito curto,Neutra,Autoconhecimento,Sentimentos Iniciais,31,alto,Outros
5e4f2c0d-574f-4c5b-9618-399fea08b21a,3/24/2025,Desabafo,Muito,Não,Neutro,Não,Normal,Negativa,Familiar,Conflito com a mãe e dificuldades na educação dos filhos,31,alto,Familiar
5e4f2c0d-574f-4c5b-9618-399fea08b21a,3/25/2025,Journaling,Muito,Não,Neutro,Não,Normal,Neutra,Trabalho,"Conflito com a mãe, Relacionamento Amoroso",31,alto,Amoroso
5e4f2c0d-574f-4c5b-9618-399fea08b21a,3/26/2025,Journaling,Pouco,Não,Neutro,Não,Normal,Positiva,Familiar,"Reflexo da mãe, Crescimento do filho, Dia do circo na escola",31,alto,Familiar
5e4f2c0d-574f-4c5b-9618-399fea08b21a,3/28/2025,Journaling,Pouco,Não,Neutro,Não,Normal,Negativa,Depressão,Irritação com colegas ausentes,31,alto,Familiar
5e4f2c0d-574f-4c5b-9618-399fea08b21a,3/28/2025,Journaling,Pouco,Não,Neutro,Não,Normal,Negativa,Trabalho,Irritação com colegas ausentes,31,alto,Familiar
5e4f2c0d-574f-4c5b-9618-399fea08b21a,3/29/2025,Journaling,Muito,Não,Neutro,Não,Normal,Positiva,Ansiedade,Momentos de descontração e apoio social,31,alto,Outros
5e4f2c0d-574f-4c5b-9618-399fea08b21a,3/30/2025,Journaling,Pouco,Não,Neutro,Não,Longo,Neutra,Familiar,"Saúde dos filhos, Reencontro com amiga",31,alto,Familiar
5e4f2c0d-574f-4c5b-9618-399fea08b21a,3/30/2025,Journaling,Pouco,Não,Neutro,Não,Longo,Neutra,Familiar,"Saúde dos filhos, Reencontro com amiga",31,alto,Familiar
5e4f2c0d-574f-4c5b-9618-399fea08b21a,4/1/2025,Journaling,Pouco,Não,Neutro,Não,Normal,Neutra,Familiar,Saúde de um ente querido,31,alto,Familiar
5e4f2c0d-574f-4c5b-9618-399fea08b21a,4/3/2025,Journaling,Muito,Não,Elogio,Não,Normal,Positiva,Ansiedade,Momentos em família e conexão com filhos,31,alto,Familiar
5e4f2c0d-574f-4c5b-9618-399fea08b21a,4/5/2025,Journaling,Muito,Não,Neutro,Sim,Longo,Positiva,Familiar,Saúde dos filhos e cansaço dos pais,31,alto,Familiar
6002fa14-2abe-45ab-b7d5-fda860327b73,3/20/2025,Journaling,Pouco,Não,Neutro,Sim,Longo,Neutra,Familiar,Distância da filha e solidão,2,baixo,Familiar
6002fa14-2abe-45ab-b7d5-fda860327b73,4/1/2025,Journaling,Nada,Não,Neutro,Não,Muito curto,,Outros,Outros,2,baixo,Outros
61aea940-b396-4639-a932-f99f74432e14,3/16/2025,Journaling,Muito,Não,Elogio,Não,Longo,Positiva,Amoroso,Comunicação e Sinceridade no Relacionamento,1,baixo,Outros
625a018b-fb50-4444-b011-6ddbd649a4e7,3/15/2025,Reflexão Profunda,Muito,Não,Elogio,Sim,Longo,Neutra,Amizade,"Auto-sabotagem, Confusão mental, Mindfulness, Repressão na infância, Busca por autoconhecimento",11,alto,Familiar
625a018b-fb50-4444-b011-6ddbd649a4e7,3/16/2025,Reflexão Profunda,Muito,Não,Elogio,Não,Longo,Positiva,Trabalho,Autoconhecimento e gestão emocional,11,alto,Trabalho
625a018b-fb50-4444-b011-6ddbd649a4e7,3/17/2025,Reflexão Profunda,Muito,Não,Elogio,Não,Longo,Positiva,Amoroso,Autocontrole e Crescimento Pessoal,11,alto,Outros
625a018b-fb50-4444-b011-6ddbd649a4e7,3/18/2025,Reflexão Profunda,Muito,Não,Elogio,Não,Longo,Positiva,Outros,Medo de avançar e deixar pessoas para trás,11,alto,Outros
625a018b-fb50-4444-b011-6ddbd649a4e7,3/19/2025,Reflexão Profunda,Muito,Não,Elogio,Sim,Longo,Positiva,Ansiedade,"Medo de Rejeição, Autocuidado, Desenvolvimento Pessoal",11,alto,Amoroso
625a018b-fb50-4444-b011-6ddbd649a4e7,3/19/2025,Reflexão Profunda,Muito,Não,Elogio,Sim,Longo,Positiva,Amoroso,"Medo de Rejeição, Autocuidado, Desenvolvimento Pessoal",11,alto,Amoroso
625a018b-fb50-4444-b011-6ddbd649a4e7,3/20/2025,Reflexão Profunda,Muito,Não,Neutro,Não,Longo,Neutra,Autoconhecimento,Reflexão sobre honestidade e astúcia na comunicação,11,alto,Autoconhecimento
625a018b-fb50-4444-b011-6ddbd649a4e7,3/21/2025,Reflexão Profunda,Muito,Não,Elogio,Não,Longo,Neutra,Familiar,"Exaustão mental, Mudança de ambiente, Autoconhecimento, Sentimentos de fracasso e rejeição",11,alto,Familiar
625a018b-fb50-4444-b011-6ddbd649a4e7,3/26/2025,Reflexão Profunda,Muito,Não,Neutro,Sim,Longo,Neutra,Familiar,"Medo paralisante, insegurança financeira, infância difícil, padrões repetitivos",11,alto,Familiar
625a018b-fb50-4444-b011-6ddbd649a4e7,3/26/2025,Reflexão Profunda,Muito,Não,Neutro,Sim,Longo,Neutra,Amoroso,"Medo paralisante, insegurança financeira, infância difícil, padrões repetitivos",11,alto,Familiar
625a018b-fb50-4444-b011-6ddbd649a4e7,3/27/2025,Reflexão Profunda,Muito,Não,Neutro,Não,Longo,Neutra,Trabalho,"Insegurança emocional, Bloqueios emocionais, Medo de sucesso, Gestão financeira pessoal, Relações interpessoais, Vendas e confiança",11,alto,Trabalho
625a018b-fb50-4444-b011-6ddbd649a4e7,3/27/2025,Reflexão Profunda,Muito,Não,Neutro,Não,Longo,Neutra,Trabalho,"Insegurança emocional, Bloqueios emocionais, Medo de sucesso, Gestão financeira pessoal, Relações interpessoais, Vendas e confiança",11,alto,Trabalho
625a018b-fb50-4444-b011-6ddbd649a4e7,4/1/2025,Reflexão Profunda,Muito,Não,Elogio,Sim,Longo,Positiva,Ansiedade,Medo e Auto-perdão,11,alto,Autoconhecimento
625a018b-fb50-4444-b011-6ddbd649a4e7,4/2/2025,Reflexão Profunda,Muito,Não,Neutro,Não,Longo,Neutra,Familiar,"Dinâmicas familiares, Medos, Perdão",11,alto,Familiar
681c2e42-6e05-457b-bd1f-5cfbf3b6cd2e,3/29/2025,Journaling,Nada,Não,Neutro,Não,Muito curto,,Ansiedade,Outros,1,baixo,Outros
68a52a77-5f06-4f79-a52b-0245104eedea,4/1/2025,,,,,,,,Outros,,5,médio,Outros
68a52a77-5f06-4f79-a52b-0245104eedea,3/29/2025,Journaling,Pouco,Não,Elogio,Sim,Longo,Neutra,Ansiedade,Preocupações financeiras e dívidas acumuladas,5,médio,Saúde
68a52a77-5f06-4f79-a52b-0245104eedea,3/30/2025,Journaling,Pouco,Não,Neutro,Não,Curto,,Trabalho,Ansiedade,5,médio,Outros
68a52a77-5f06-4f79-a52b-0245104eedea,4/2/2025,Journaling,Nada,Não,Neutro,Não,Normal,Positiva,Outros,Nenhum específico,5,médio,Outros
68a52a77-5f06-4f79-a52b-0245104eedea,4/4/2025,Journaling,Nada,Não,Neutro,Não,Normal,Neutra,Outros,Nenhum específico,5,médio,Outros
698eb5c7-ca47-4904-8eb1-85745d4e959d,3/28/2025,Journaling,Muito,Não,Elogio,Sim,Longo,Positiva,Familiar,"Preocupação com perguntas íntimas, Desconforto com relações afetivas duradouras",5,médio,Outros
698eb5c7-ca47-4904-8eb1-85745d4e959d,3/30/2025,Journaling,Muito,Não,Neutro,Não,Longo,Neutra,Depressão,"Superficialidade nas relações, Falta de ânimo",5,médio,Depressão
698eb5c7-ca47-4904-8eb1-85745d4e959d,4/1/2025,Journaling,Nada,Não,Neutro,Não,Normal,,Outros,Outros,5,médio,Outros
698eb5c7-ca47-4904-8eb1-85745d4e959d,4/5/2025,Reflexão Profunda,Muito,Não,Neutro,Não,Longo,Neutra,Outros,"Pensamentos intrusivos, Desejo de conexão",5,médio,Outros
698eb5c7-ca47-4904-8eb1-85745d4e959d,4/6/2025,Journaling,Muito,Não,Neutro,Não,Normal,Positiva,Familiar,Reflexões sobre propósito e amor nas relações familiares e de amizade,5,médio,Familiar
69cfbe7b-0f1f-4271-92cf-54162dbe6229,3/15/2025,Desabafo,Pouco,Não,Neutro,Sim,Longo,Negativa,Trabalho,Ansiedade relacionada a emprego e sentimento de incapacidade após uma experiência de trabalho,1,baixo,Trabalho
6ba24f38-2905-45ed-9bbc-753c04a3a475,4/8/2025,Journaling,Nada,Não,Neutro,Não,Normal,Positiva,Amoroso,Introdução ao uso do Dailydots e aceitação de termos,1,baixo,Uso Aplicativo
6e58df36-960a-4060-8eb8-dab43c3e673e,3/29/2025,Journaling,Pouco,Não,Elogio,Não,Longo,Neutra,Uso Aplicativo,"Introdução ao uso do Dailydots, Sentimento de estar um pouco para baixo",5,médio,Uso Aplicativo
6e58df36-960a-4060-8eb8-dab43c3e673e,3/30/2025,Desabafo,Nada,Não,Neutro,Não,Longo,Neutra,Ansiedade,Consumo de álcool,5,médio,Vícios
6e58df36-960a-4060-8eb8-dab43c3e673e,3/31/2025,Journaling,Muito,Não,Elogio,Não,Normal,Positiva,Familiar,"Estabilidade financeira, Futuro do filho, Dúvidas no relacionamento, Momentos bons no relacionamento",5,médio,Familiar
6e58df36-960a-4060-8eb8-dab43c3e673e,3/31/2025,Journaling,Muito,Não,Elogio,Não,Normal,Positiva,Familiar,"Estabilidade financeira, Futuro do filho, Dúvidas no relacionamento, Momentos bons no relacionamento",5,médio,Familiar
6e58df36-960a-4060-8eb8-dab43c3e673e,4/1/2025,Journaling,Nada,Não,Neutro,Não,Muito curto,Positiva,Uso Aplicativo,Primeiro check-in completado,5,médio,Uso Aplicativo
6e58df36-960a-4060-8eb8-dab43c3e673e,4/2/2025,Muito curto,Nada,Não,Neutro,Não,Muito curto,Neutra,Outros,Nenhum,5,médio,Outros
722b136d-fd78-4ab3-8787-7876515127e4,4/7/2025,Journaling,Pouco,Não,Neutro,Não,Normal,Neutra,Outros,Sentimento de estar para baixo e ansiosa sem solução clara,1,baixo,Outros
723d82eb-d87e-4094-8d81-45e110724700,3/13/2025,Journaling,Nada,Não,Elogio,Não,Normal,,Outros,Outros,2,baixo,Outros
723d82eb-d87e-4094-8d81-45e110724700,3/14/2025,Journaling,Pouco,Não,Neutro,Não,Normal,Neutra,Amoroso,Falta de informação e controle sobre situações preocupantes,2,baixo,Outros
72c62039-fb4e-449f-82f4-56d73b03ab77,3/28/2025,,,,,,,,Amoroso,,1,baixo,Outros
7309961b-267a-4dcc-b848-32f3a24b931e,4/2/2025,Journaling,Pouco,Não,Elogio,Não,Normal,Neutra,Familiar,Desejo de espontaneidade e ausência de cobranças em situações recentes,1,baixo,Familiar
770d2c6e-f8c7-4e25-b225-12dc0f333d30,3/20/2025,Journaling,Pouco,Não,Elogio,Sim,Longo,Neutra,Familiar,Falta de pacientes na clínica e cansaço no trabalho,8,alto,Familiar
770d2c6e-f8c7-4e25-b225-12dc0f333d30,3/21/2025,Journaling,Nada,Não,Neutro,Não,Normal,Positiva,Autoconhecimento,Sentimento de bem-estar geral,8,alto,Autoconhecimento
770d2c6e-f8c7-4e25-b225-12dc0f333d30,3/22/2025,Journaling,Nada,Não,Neutro,Não,Muito curto,Neutra,Outros,Nenhum específico,8,alto,Outros
770d2c6e-f8c7-4e25-b225-12dc0f333d30,3/23/2025,Journaling,Pouco,Não,Elogio,Não,Longo,Positiva,Familiar,Dinâmica familiar e saúde da mãe,8,alto,Familiar
770d2c6e-f8c7-4e25-b225-12dc0f333d30,3/24/2025,Journaling,Nada,Não,Neutro,Não,Muito curto,Neutra,Outros,Nenhum específico,8,alto,Outros
770d2c6e-f8c7-4e25-b225-12dc0f333d30,3/25/2025,Journaling,Nada,Não,Neutro,Não,Muito curto,Neutra,Outros,Nenhum específico,8,alto,Outros
770d2c6e-f8c7-4e25-b225-12dc0f333d30,3/26/2025,Journaling,Nada,Não,Neutro,Não,Muito curto,Neutra,Outros,Nenhum específico,8,alto,Outros
770d2c6e-f8c7-4e25-b225-12dc0f333d30,3/27/2025,Journaling,Nada,Não,Neutro,Não,Muito curto,Neutra,Trabalho,Nenhum específico,8,alto,Outros
770d2c6e-f8c7-4e25-b225-12dc0f333d30,3/27/2025,Journaling,Nada,Não,Neutro,Não,Muito curto,Neutra,Amizade,Nenhum específico,8,alto,Outros
78693efc-2e59-41b9-9eca-2a355f5e2026,3/24/2025,Journaling,Pouco,Não,Neutro,Não,Longo,Neutra,Amoroso,Sentimento de aperto no coração e incerteza emocional,3,médio,Outros
78693efc-2e59-41b9-9eca-2a355f5e2026,3/25/2025,Journaling,Pouco,Não,Elogio,Não,Normal,Positiva,Amoroso,Incerteza sobre sentimentos da outra pessoa,3,médio,Outros
78693efc-2e59-41b9-9eca-2a355f5e2026,3/27/2025,Journaling,Nada,Não,Neutro,Não,Muito curto,Neutra,Outros,Nenhum específico,3,médio,Outros
78bcb706-0cf3-4e4e-9a38-54bbfb496838,3/29/2025,Journaling,Pouco,Não,Elogio,Não,Longo,Neutra,Saúde,Catastrofização de sintomas físicos,5,médio,Saúde
78bcb706-0cf3-4e4e-9a38-54bbfb496838,3/30/2025,Reflexão Profunda,Muito,Não,Neutro,Não,Longo,Neutra,Familiar,"Segurança na internet para adolescentes, Educação e comunicação entre pais e filhos, Papel das escolas na segurança online",5,médio,Familiar
78bcb706-0cf3-4e4e-9a38-54bbfb496838,3/31/2025,Journaling,Nada,Não,Neutro,Não,Muito curto,Neutra,Outros,Nenhum,5,médio,Outros
78bcb706-0cf3-4e4e-9a38-54bbfb496838,4/1/2025,Journaling,Nada,Não,Neutro,Não,Curto,Positiva,Autoconhecimento,Sentimento de bem-estar,5,médio,Autoconhecimento
78bcb706-0cf3-4e4e-9a38-54bbfb496838,4/3/2025,Journaling,Nada,Não,Neutro,Não,Curto,Positiva,Amoroso,Sentimento de bem-estar geral,5,médio,Autoconhecimento
79808e75-6ff0-49f8-a1d6-da802c7a0dad,3/14/2025,Journaling,Nada,Não,Neutro,Não,Normal,Neutra,Outros,Sentimento de estar para baixo sem detalhes específicos,2,baixo,Outros
79808e75-6ff0-49f8-a1d6-da802c7a0dad,3/15/2025,Journaling,Nada,Não,Neutro,Não,Muito curto,Neutra,Outros,Nenhum,2,baixo,Outros
